csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,error
poison/poisceb/datapoiscebseq/poisalt_ceb_3e31b26e.csv,ok,374,16,1,modified_altitude,2,modified_speed,0.997879147529602,False,0.3806421160697937,0.9224079251289368,0.504878580570221,0.997879147529602,0.37138181924819946,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e333998.csv,ok,351,14,1,modified_altitude,1,modified_altitude,0.9997560977935791,True,0.4752533733844757,0.9880598187446594,0.9997560977935791,0.06867951154708862,0.052767522633075714,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e3a6fe9.csv,ok,336,14,1,modified_altitude,1,modified_altitude,1.0,True,0.35461607575416565,0.9948950409889221,1.0,0.2356846034526825,0.7415837049484253,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e3af6b6.csv,ok,281,10,1,modified_altitude,1,modified_altitude,1.0,True,0.08424288034439087,0.7836349606513977,1.0,0.12531010806560516,0.48963499069213867,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e3cf40d.csv,ok,429,19,1,modified_altitude,0,authentic,0.9994069337844849,False,0.9562228322029114,0.9994069337844849,0.030084922909736633,0.07244662940502167,0.06584836542606354,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e3d2ac0.csv,ok,332,13,1,modified_altitude,1,modified_altitude,1.0,True,0.02469676546752453,0.16096381843090057,1.0,0.7344880700111389,0.980468213558197,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e3d6a76.csv,ok,315,12,1,modified_altitude,1,modified_altitude,0.9999660849571228,True,0.16522614657878876,0.8970146179199219,0.9999660849571228,0.5417049527168274,0.05599333718419075,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e3d76da.csv,ok,280,10,1,modified_altitude,1,modified_altitude,1.0,True,0.33807918429374695,0.9462869763374329,1.0,0.047961361706256866,0.12804396450519562,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e40837d.csv,ok,505,24,1,modified_altitude,0,authentic,0.9934641122817993,False,0.753500759601593,0.9934641122817993,0.8746182322502136,0.1945650279521942,0.18263445794582367,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e4486ec.csv,ok,297,11,1,modified_altitude,0,authentic,0.9818920493125916,False,0.41133901476860046,0.9818920493125916,0.7723205089569092,0.1721912920475006,0.914138674736023,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e493aea.csv,ok,304,12,1,modified_altitude,1,modified_altitude,0.9979596138000488,True,0.2282511442899704,0.9699966311454773,0.9979596138000488,0.4631876051425934,0.0849095806479454,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e4bb0ba.csv,ok,379,16,1,modified_altitude,1,modified_altitude,0.9999998807907104,True,0.3306351900100708,0.9766713976860046,0.9999998807907104,0.27250462770462036,0.3585456609725952,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e501ab1.csv,ok,363,15,1,modified_altitude,1,modified_altitude,1.0,True,0.16878123581409454,0.7906385660171509,1.0,0.2715584635734558,0.3370056450366974,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e50b1fe.csv,ok,340,14,1,modified_altitude,1,modified_altitude,0.9997387528419495,True,0.18619363009929657,0.8892931938171387,0.9997387528419495,0.6650807857513428,0.947252094745636,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e53b807.csv,ok,338,14,1,modified_altitude,1,modified_altitude,1.0,True,0.34862157702445984,0.9936874508857727,1.0,0.036664076149463654,0.012295425869524479,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e5425d4.csv,ok,368,16,1,modified_altitude,1,modified_altitude,1.0,True,0.407294899225235,0.989508330821991,1.0,0.10929340124130249,0.03510236367583275,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e546be4.csv,ok,349,14,1,modified_altitude,1,modified_altitude,1.0,True,0.2683040499687195,0.9365264177322388,1.0,0.20222117006778717,0.11665653437376022,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e579969.csv,ok,368,16,1,modified_altitude,1,modified_altitude,1.0,True,0.4314097762107849,0.9433451294898987,1.0,0.07322350144386292,0.09256678819656372,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e5f3e78.csv,ok,331,13,1,modified_altitude,1,modified_altitude,1.0,True,0.42328551411628723,0.9814997911453247,1.0,0.053506385535001755,0.05191118270158768,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e628723.csv,ok,413,18,1,modified_altitude,2,modified_speed,0.9999153017997742,False,0.22707721590995789,0.9285398125648499,0.15978072583675385,0.9999153017997742,0.2862838804721832,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e66722b.csv,ok,274,10,1,modified_altitude,0,authentic,0.9887268543243408,False,0.29325956106185913,0.9887268543243408,0.9622431993484497,0.1467784345149994,0.9718797206878662,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e68cadd.csv,ok,325,13,1,modified_altitude,1,modified_altitude,1.0,True,0.36557313799858093,0.9101628661155701,1.0,0.11374655365943909,0.07064702361822128,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e68edcb.csv,ok,296,11,1,modified_altitude,0,authentic,0.8998578190803528,False,0.36199724674224854,0.8998578190803528,0.6578893065452576,0.44856148958206177,0.39980414509773254,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e6c9276.csv,ok,369,16,1,modified_altitude,1,modified_altitude,0.9999997615814209,True,0.2434893250465393,0.9343404769897461,0.9999997615814209,0.7864769697189331,0.16075803339481354,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e6d4241.csv,ok,327,13,1,modified_altitude,1,modified_altitude,1.0,True,0.3466847836971283,0.974509596824646,1.0,0.04826618358492851,0.09734824299812317,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e703572.csv,ok,324,13,1,modified_altitude,1,modified_altitude,0.9999998807907104,True,0.49403998255729675,0.9690840840339661,0.9999998807907104,0.045032694935798645,0.05139891058206558,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e7480bb.csv,ok,313,12,1,modified_altitude,2,modified_speed,0.9991352558135986,False,0.14869382977485657,0.9029009342193604,0.7630313038825989,0.9991352558135986,0.18488064408302307,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e77701f.csv,ok,410,18,1,modified_altitude,1,modified_altitude,1.0,True,0.505717933177948,0.9923484325408936,1.0,0.07933599501848221,0.369055837392807,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e8c2986.csv,ok,379,16,1,modified_altitude,1,modified_altitude,0.9999998807907104,True,0.48604947328567505,0.9915838837623596,0.9999998807907104,0.015059702098369598,0.01933307573199272,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e8e726d.csv,ok,374,16,1,modified_altitude,0,authentic,0.9427431225776672,False,0.514726996421814,0.9427431225776672,0.48030465841293335,0.9301133155822754,0.48845362663269043,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e8fc79a.csv,ok,297,11,1,modified_altitude,1,modified_altitude,0.999958336353302,True,0.08980348706245422,0.9220070242881775,0.999958336353302,0.36524608731269836,0.271852970123291,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e92469e.csv,ok,325,13,1,modified_altitude,1,modified_altitude,1.0,True,0.41541483998298645,0.9747374057769775,1.0,0.04235614091157913,0.04457685723900795,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9395bd.csv,ok,294,11,1,modified_altitude,0,authentic,0.834709107875824,False,0.27207860350608826,0.834709107875824,0.6300724148750305,0.43540266156196594,0.2622460722923279,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e93b2d9.csv,ok,306,12,1,modified_altitude,1,modified_altitude,0.9999991655349731,True,0.22918801009655,0.930031418800354,0.9999991655349731,0.2642911672592163,0.11286724358797073,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9641ad.csv,ok,368,16,1,modified_altitude,1,modified_altitude,1.0,True,0.4210853576660156,0.9971005916595459,1.0,0.03415774181485176,0.02400662750005722,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9af3eb.csv,ok,380,16,1,modified_altitude,1,modified_altitude,1.0,True,0.45975691080093384,0.9906243085861206,1.0,0.12613365054130554,0.05450078472495079,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9b47c3.csv,ok,356,15,1,modified_altitude,1,modified_altitude,0.9229865670204163,True,0.344579815864563,0.8996984958648682,0.9229865670204163,0.5861802101135254,0.04832827299833298,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9eab00.csv,ok,407,18,1,modified_altitude,0,authentic,0.9468922019004822,False,0.5510760545730591,0.9468922019004822,0.6400991082191467,0.5854972004890442,0.5748955607414246,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9f288f.csv,ok,396,17,1,modified_altitude,1,modified_altitude,0.9998635053634644,True,0.2824133038520813,0.9433517456054688,0.9998635053634644,0.9764115214347839,0.16684241592884064,
poison/poisceb/datapoiscebseq/poisalt_ceb_3e9f427d.csv,ok,300,11,1,modified_altitude,1,modified_altitude,0.9999984502792358,True,0.2447436898946762,0.9287055134773254,0.9999984502792358,0.04222267121076584,0.054417818784713745,
poison/poisceb/datapoiscebseq/poisalt_ceb_3ea16829.csv,ok,371,16,1,modified_altitude,0,authentic,0.9824830293655396,False,0.43271681666374207,0.9824830293655396,0.38779300451278687,0.8250784873962402,0.13773491978645325,
poison/poisceb/datapoiscebseq/poisalt_ceb_3ea18fc1.csv,ok,354,15,1,modified_altitude,1,modified_altitude,0.9999998807907104,True,0.29646623134613037,0.9809608459472656,0.9999998807907104,0.0683567151427269,0.06078628823161125,
poison/poisceb/datapoiscebseq/poisalt_ceb_3ea27a49.csv,ok,326,13,1,modified_altitude,1,modified_altitude,1.0,True,0.333888977766037,0.9369756579399109,1.0,0.2605944573879242,0.0802072212100029,
poison/poisceb/datapoiscebseq/poisalt_ceb_3ea4e474.csv,ok,357,15,1,modified_altitude,0,authentic,0.9924224019050598,False,0.4253522455692291,0.9924224019050598,0.9896765351295471,0.17845222353935242,0.09599446505308151,
