csv_path,window_index,start_row,end_row_exclusive,predicted_label,predicted_label_name,prob_authentic,prob_modified_altitude,prob_modified_speed,prob_modified_position
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,0,0,128,0,authentic,0.9984196424484253,0.0005489192553795874,0.0005088537000119686,0.0005225824424996972
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,1,16,144,0,authentic,0.9994897246360779,0.00015053247625473887,0.00014045949501451105,0.00021933931566309184
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,2,32,160,0,authentic,0.9453112483024597,0.023787744343280792,0.019313251599669456,0.011587779968976974
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,3,48,176,0,authentic,0.9606518745422363,0.0170455239713192,0.012410957366228104,0.009891612455248833
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,4,64,192,0,authentic,0.9439936876296997,0.0221763476729393,0.013713476248085499,0.020116455852985382
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,5,80,208,0,authentic,0.8265087008476257,0.07182448357343674,0.0468737818300724,0.05479303374886513
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,6,96,224,0,authentic,0.8433261513710022,0.0677742063999176,0.04031232371926308,0.04858724772930145
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,7,112,240,0,authentic,0.8991138339042664,0.0400715135037899,0.0314716100692749,0.029343027621507645
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,8,128,256,0,authentic,0.951896071434021,0.020006371662020683,0.012497679330408573,0.015599790960550308
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,9,144,272,0,authentic,0.7718506455421448,0.1218579113483429,0.06490929424762726,0.04138212651014328
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,10,160,288,0,authentic,0.9047216176986694,0.041803453117609024,0.02986198477447033,0.02361297234892845
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,11,176,304,0,authentic,0.9771841764450073,0.009574176743626595,0.00586096104234457,0.007380690425634384
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,12,192,320,0,authentic,0.9221959114074707,0.033247146755456924,0.02167520672082901,0.022881800308823586
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,13,208,336,0,authentic,0.9924473762512207,0.0024683210067451,0.0010194139322265983,0.004064889159053564
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,14,224,352,0,authentic,0.9936274886131287,0.002246289746835828,0.0007402135524898767,0.0033860066905617714
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,15,240,368,0,authentic,0.9946302175521851,0.0013832699041813612,0.0006755201029591262,0.003311013337224722
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,16,256,384,0,authentic,0.9927526712417603,0.002200465649366379,0.0010983044048771262,0.003948539029806852
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,17,272,400,0,authentic,0.9930599927902222,0.0018826446030288935,0.0007653326611034572,0.00429209740832448
/Users/alexbanados/Documents/ADSB/betatesting/betatesting_data/beta_ilo_ready/iloauth/auth_ilo_3f9f05af.csv,18,288,416,0,authentic,0.9958557486534119,0.0012392058270052075,0.000508890429046005,0.00239615049213171
