csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
data_pps_ready/ppsalt/modalt_pps_3e3a56df.csv,ok,341,14,1,modified_altitude,1,modified_altitude,0.999946117401123,all_windows,qualified_attack_window,14,8,0.5714285714285714,True,0.4062461853027344,0.9721487760543823,0.999946117401123,0.0631251409649849,0.03862205147743225,0.9721487760543823,0.999946117401123,0.0631251409649849,0.03862205147743225,
data_pps_ready/ppsalt/modalt_pps_3e3b27f0.csv,ok,464,22,1,modified_altitude,3,modified_position,0.9146270155906677,all_windows,qualified_attack_window,22,12,0.5454545454545454,False,0.4548845589160919,0.9902971386909485,0.4318508505821228,0.6146754622459412,0.9146270155906677,0.9902971386909485,0.4318508505821228,0.6146754622459412,0.9146270155906677,
data_pps_ready/ppsalt/modalt_pps_3e3d62fc.csv,ok,399,17,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,17,8,0.47058823529411764,True,0.5086613893508911,0.9808945655822754,1.0,0.01724502630531788,0.07778126001358032,0.9808945655822754,1.0,0.01724502630531788,0.07778126001358032,
data_pps_ready/ppsalt/modalt_pps_3e3e764c.csv,ok,387,17,1,modified_altitude,1,modified_altitude,0.9999990463256836,all_windows,qualified_attack_window,17,8,0.47058823529411764,True,0.5027365684509277,0.9649703502655029,0.9999990463256836,0.015608402900397778,0.022425366565585136,0.9649703502655029,0.9999990463256836,0.015608402900397778,0.022425366565585136,
data_pps_ready/ppsalt/modalt_pps_3e47d351.csv,ok,453,21,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,21,10,0.47619047619047616,True,0.44333770871162415,0.9674143195152283,1.0,0.11898793280124664,0.020878702402114868,0.9674143195152283,1.0,0.11898793280124664,0.020878702402114868,
data_pps_ready/ppsalt/modalt_pps_3e4c020c.csv,ok,397,17,1,modified_altitude,1,modified_altitude,0.5430850982666016,all_windows,qualified_attack_window,17,2,0.11764705882352941,True,0.7453463077545166,0.9777898192405701,0.5430850982666016,0.025387462228536606,0.1555689424276352,0.9777898192405701,0.5430850982666016,0.025387462228536606,0.1555689424276352,
data_pps_ready/ppsalt/modalt_pps_3e4c278e.csv,ok,432,20,1,modified_altitude,1,modified_altitude,0.7482317090034485,all_windows,qualified_attack_window,20,4,0.2,True,0.7741930484771729,0.98503577709198,0.7482317090034485,0.05309395492076874,0.032047487795352936,0.98503577709198,0.7482317090034485,0.05309395492076874,0.032047487795352936,
data_pps_ready/ppsalt/modalt_pps_3e4f2065.csv,ok,261,9,1,modified_altitude,1,modified_altitude,0.9996625781059265,all_windows,qualified_attack_window,9,5,0.5555555555555556,True,0.41006603837013245,0.9714511632919312,0.9996625781059265,0.02968023158609867,0.04074455797672272,0.9714511632919312,0.9996625781059265,0.02968023158609867,0.04074455797672272,
data_pps_ready/ppsalt/modalt_pps_3e511fac.csv,ok,298,11,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,11,9,0.8181818181818182,True,0.17843228578567505,0.9811297059059143,1.0,0.007237032521516085,0.009256967343389988,0.9811297059059143,1.0,0.007237032521516085,0.009256967343389988,
data_pps_ready/ppsalt/modalt_pps_3e5468f7.csv,ok,618,31,1,modified_altitude,1,modified_altitude,0.9999891519546509,all_windows,qualified_attack_window,31,8,0.25806451612903225,True,0.7298454642295837,0.9926251173019409,0.9999891519546509,0.01037136185914278,0.011607280001044273,0.9926251173019409,0.9999891519546509,0.01037136185914278,0.011607280001044273,
