csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
data_mph_ready/mphalt/modalt_mph_3e39f7cd.csv,ok,272,10,1,modified_altitude,1,modified_altitude,0.9999960660934448,all_windows,qualified_attack_window,10,7,0.7,True,0.2760981321334839,0.9883274435997009,0.9999960660934448,0.021659070625901222,0.08128057420253754,0.9883274435997009,0.9999960660934448,0.021659070625901222,0.08128057420253754,
data_mph_ready/mphalt/modalt_mph_3e3a3689.csv,ok,411,18,1,modified_altitude,1,modified_altitude,0.9999979734420776,all_windows,qualified_attack_window,18,9,0.5,True,0.5047430396080017,0.9991124272346497,0.9999979734420776,0.07096163928508759,0.32230183482170105,0.9991124272346497,0.9999979734420776,0.07096163928508759,0.32230183482170105,
data_mph_ready/mphalt/modalt_mph_3e3a8fd0.csv,ok,246,8,1,modified_altitude,1,modified_altitude,0.9999793171882629,all_windows,qualified_attack_window,8,8,1.0,True,6.81511519360356e-05,0.00019838819571305066,0.9999793171882629,1.8059770345857373e-09,3.4412889204915587e-11,0.00019838819571305066,0.9999793171882629,1.8059770345857373e-09,3.4412889204915587e-11,
data_mph_ready/mphalt/modalt_mph_3e3d86b8.csv,ok,253,8,1,modified_altitude,1,modified_altitude,0.9999998807907104,all_windows,qualified_attack_window,8,7,0.875,True,0.08016745001077652,0.6413373351097107,0.9999998807907104,0.1138307973742485,0.024002423509955406,0.6413373351097107,0.9999998807907104,0.1138307973742485,0.024002423509955406,
data_mph_ready/mphalt/modalt_mph_3e4459f6.csv,ok,240,8,1,modified_altitude,1,modified_altitude,0.8672853708267212,all_windows,qualified_attack_window,8,2,0.25,True,0.766523540019989,0.9992950558662415,0.8672853708267212,0.010287557728588581,0.08950342237949371,0.9992950558662415,0.8672853708267212,0.010287557728588581,0.08950342237949371,
data_mph_ready/mphalt/modalt_mph_3e44d6af.csv,ok,221,6,1,modified_altitude,1,modified_altitude,0.9997146725654602,all_windows,qualified_attack_window,6,5,0.8333333333333334,True,0.167241632938385,0.9997279047966003,0.9997146725654602,2.3957898065418703e-06,0.0002542771690059453,0.9997279047966003,0.9997146725654602,2.3957898065418703e-06,0.0002542771690059453,
data_mph_ready/mphalt/modalt_mph_3e44f206.csv,ok,186,4,1,modified_altitude,1,modified_altitude,0.9999828934669495,all_windows,qualified_attack_window,4,4,1.0,True,4.331795571488328e-05,6.610166747123003e-05,0.9999828934669495,2.82876175816682e-08,3.8456692086219225e-17,6.610166747123003e-05,0.9999828934669495,2.82876175816682e-08,3.8456692086219225e-17,
data_mph_ready/mphalt/modalt_mph_3e47f111.csv,ok,218,6,1,modified_altitude,1,modified_altitude,0.9999998807907104,all_windows,qualified_attack_window,6,5,0.8333333333333334,True,0.16486434638500214,0.9891842603683472,0.9999998807907104,0.0006984108476899564,0.004685770720243454,0.9891842603683472,0.9999998807907104,0.0006984108476899564,0.004685770720243454,
data_mph_ready/mphalt/modalt_mph_3e488bea.csv,ok,201,5,1,modified_altitude,1,modified_altitude,0.9999969005584717,all_windows,qualified_attack_window,5,5,1.0,True,5.2756431614398025e-06,8.088728463917505e-06,0.9999969005584717,3.7207148711852767e-13,1.1881839262484206e-11,8.088728463917505e-06,0.9999969005584717,3.7207148711852767e-13,1.1881839262484206e-11,
data_mph_ready/mphalt/modalt_mph_3e4c00ce.csv,ok,199,5,1,modified_altitude,0,authentic,0.9999218583106995,all_windows,no_qualified_attack_window,5,0,0.0,False,0.9525550007820129,0.9999218583106995,0.048196930438280106,0.031760625541210175,0.06083817034959793,0.9999218583106995,0.048196930438280106,0.031760625541210175,0.06083817034959793,
data_mph_ready/mphalt/modalt_mph_3e4c8398.csv,ok,265,9,1,modified_altitude,1,modified_altitude,0.9999932050704956,all_windows,qualified_attack_window,9,8,0.8888888888888888,True,0.0978011041879654,0.8800083994865417,0.9999932050704956,0.003803601488471031,0.10633131861686707,0.8800083994865417,0.9999932050704956,0.003803601488471031,0.10633131861686707,
data_mph_ready/mphalt/modalt_mph_3e500481.csv,ok,251,8,1,modified_altitude,2,modified_speed,0.38796642422676086,all_windows,qualified_attack_window,8,1,0.125,False,0.7376701831817627,0.9973199367523193,0.4129764139652252,0.38796642422676086,0.019083665683865547,0.9973199367523193,0.4129764139652252,0.38796642422676086,0.019083665683865547,
data_mph_ready/mphalt/modalt_mph_3e503efe.csv,ok,238,7,1,modified_altitude,1,modified_altitude,0.9999922513961792,all_windows,qualified_attack_window,7,7,1.0,True,4.845118382945657e-05,0.00023152587527874857,0.9999922513961792,2.148304822924274e-08,4.114813090955183e-12,0.00023152587527874857,0.9999922513961792,2.148304822924274e-08,4.114813090955183e-12,
data_mph_ready/mphalt/modalt_mph_3e543f08.csv,ok,192,5,1,modified_altitude,1,modified_altitude,0.9999998807907104,all_windows,qualified_attack_window,5,5,1.0,True,6.0711836340487935e-06,1.6319643691531383e-05,0.9999998807907104,2.4812558258036077e-11,1.3335658134209735e-15,1.6319643691531383e-05,0.9999998807907104,2.4812558258036077e-11,1.3335658134209735e-15,
data_mph_ready/mphalt/modalt_mph_3e57a9b1.csv,ok,211,6,1,modified_altitude,1,modified_altitude,0.9999565482139587,all_windows,qualified_attack_window,6,6,1.0,True,0.00011042698315577582,0.00027925355243496597,0.9999565482139587,4.166660350080065e-09,1.6482587517074876e-10,0.00027925355243496597,0.9999565482139587,4.166660350080065e-09,1.6482587517074876e-10,
data_mph_ready/mphalt/modalt_mph_3e5e15b4.csv,ok,242,8,1,modified_altitude,1,modified_altitude,0.9981979727745056,all_windows,qualified_attack_window,8,3,0.375,True,0.6187201738357544,0.9981069564819336,0.9981979727745056,0.03724842146039009,0.029460081830620766,0.9981069564819336,0.9981979727745056,0.03724842146039009,0.029460081830620766,
data_mph_ready/mphalt/modalt_mph_3e5ea18c.csv,ok,216,6,1,modified_altitude,1,modified_altitude,0.9999709725379944,all_windows,qualified_attack_window,6,5,0.8333333333333334,True,0.1760324388742447,0.8231089115142822,0.9999709725379944,0.5376148819923401,0.09232334047555923,0.8231089115142822,0.9999709725379944,0.5376148819923401,0.09232334047555923,
data_mph_ready/mphalt/modalt_mph_3e61b514.csv,ok,269,9,1,modified_altitude,1,modified_altitude,0.9999992847442627,all_windows,qualified_attack_window,9,5,0.5555555555555556,True,0.4472881555557251,0.9994485378265381,0.9999992847442627,0.008578742854297161,0.0003942838229704648,0.9994485378265381,0.9999992847442627,0.008578742854297161,0.0003942838229704648,
