csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
data_pps_ready/ppsalt/modalt_pps_3e3a56df.csv,ok,341,14,1,modified_altitude,1,modified_altitude,0.8012225031852722,all_windows,qualified_attack_window,14,8,0.5714285714285714,True,0.39253348112106323,0.977386474609375,0.8012225031852722,0.6408989429473877,0.09956483542919159,0.977386474609375,0.8012225031852722,0.6408989429473877,0.09956483542919159,
data_pps_ready/ppsalt/modalt_pps_3e3b27f0.csv,ok,464,22,1,modified_altitude,2,modified_speed,0.6982342004776001,all_windows,qualified_attack_window,22,3,0.13636363636363635,False,0.7327995300292969,0.9814226627349854,0.4549373686313629,0.6982342004776001,0.17084486782550812,0.9814226627349854,0.4549373686313629,0.6982342004776001,0.17084486782550812,
data_pps_ready/ppsalt/modalt_pps_3e3d62fc.csv,ok,399,17,1,modified_altitude,1,modified_altitude,0.9999992847442627,all_windows,qualified_attack_window,17,8,0.47058823529411764,True,0.4319126009941101,0.9500221610069275,0.9999992847442627,0.3241522014141083,0.03613463044166565,0.9500221610069275,0.9999992847442627,0.3241522014141083,0.03613463044166565,
data_pps_ready/ppsalt/modalt_pps_3e3e764c.csv,ok,387,17,1,modified_altitude,1,modified_altitude,0.9959375262260437,all_windows,qualified_attack_window,17,8,0.47058823529411764,True,0.4922119677066803,0.9782705307006836,0.9959375262260437,0.0674920454621315,0.05098102241754532,0.9782705307006836,0.9959375262260437,0.0674920454621315,0.05098102241754532,
data_pps_ready/ppsalt/modalt_pps_3e47d351.csv,ok,453,21,1,modified_altitude,1,modified_altitude,0.9999979734420776,all_windows,qualified_attack_window,21,10,0.47619047619047616,True,0.506952166557312,0.9947794079780579,0.9999979734420776,0.07085449248552322,0.020664235576987267,0.9947794079780579,0.9999979734420776,0.07085449248552322,0.020664235576987267,
data_pps_ready/ppsalt/modalt_pps_3e4c020c.csv,ok,397,17,1,modified_altitude,1,modified_altitude,0.9597373604774475,all_windows,qualified_attack_window,17,8,0.47058823529411764,True,0.45023366808891296,0.9162898063659668,0.9597373604774475,0.7768580317497253,0.11056195199489594,0.9162898063659668,0.9597373604774475,0.7768580317497253,0.11056195199489594,
data_pps_ready/ppsalt/modalt_pps_3e4c278e.csv,ok,432,20,1,modified_altitude,1,modified_altitude,0.99485182762146,all_windows,qualified_attack_window,20,8,0.4,True,0.5687270760536194,0.9785895943641663,0.99485182762146,0.03759438917040825,0.06614703685045242,0.9785895943641663,0.99485182762146,0.03759438917040825,0.06614703685045242,
data_pps_ready/ppsalt/modalt_pps_3e4f2065.csv,ok,261,9,1,modified_altitude,1,modified_altitude,0.9999302625656128,all_windows,qualified_attack_window,9,5,0.5555555555555556,True,0.36213985085487366,0.8462399840354919,0.9999302625656128,0.059438470751047134,0.08934333920478821,0.8462399840354919,0.9999302625656128,0.059438470751047134,0.08934333920478821,
data_pps_ready/ppsalt/modalt_pps_3e511fac.csv,ok,298,11,1,modified_altitude,1,modified_altitude,0.9999969005584717,all_windows,qualified_attack_window,11,9,0.8181818181818182,True,0.1776852011680603,0.9893251061439514,0.9999969005584717,0.04305816441774368,0.00980282947421074,0.9893251061439514,0.9999969005584717,0.04305816441774368,0.00980282947421074,
data_pps_ready/ppsalt/modalt_pps_3e5468f7.csv,ok,618,31,1,modified_altitude,1,modified_altitude,0.9971874952316284,all_windows,qualified_attack_window,31,8,0.25806451612903225,True,0.6869233250617981,0.9626703858375549,0.9971874952316284,0.08509901165962219,0.04612741246819496,0.9626703858375549,0.9971874952316284,0.08509901165962219,0.04612741246819496,
