csv_path,status,rows,window_count,true_label,true_label_name,predicted_label,predicted_label_name,score,decision_scope,decision_reason,decision_window_count,attack_window_count,attack_window_fraction,correct_if_labeled,authentic_score_mean,authentic_score_max,modified_altitude_score_max,modified_speed_score_max,modified_position_score_max,all_authentic_score_max,all_modified_altitude_score_max,all_modified_speed_score_max,all_modified_position_score_max,error
data_ceb_ready/cebalt/modalt_ceb_3e31b26e.csv,ok,374,16,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,16,8,0.5,True,0.48307907581329346,0.9913849830627441,1.0,0.026915481314063072,0.033369988203048706,0.9913849830627441,1.0,0.026915481314063072,0.033369988203048706,
data_ceb_ready/cebalt/modalt_ceb_3e333998.csv,ok,351,14,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,14,8,0.5714285714285714,True,0.42497342824935913,0.9936256408691406,1.0,0.019158678129315376,0.033919498324394226,0.9936256408691406,1.0,0.019158678129315376,0.033919498324394226,
data_ceb_ready/cebalt/modalt_ceb_3e3a6fe9.csv,ok,336,14,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,14,7,0.5,True,0.4917394518852234,0.9997840523719788,1.0,0.023314418271183968,0.027417398989200592,0.9997840523719788,1.0,0.023314418271183968,0.027417398989200592,
data_ceb_ready/cebalt/modalt_ceb_3e3af6b6.csv,ok,281,10,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,10,9,0.9,True,0.0957932323217392,0.9577934741973877,1.0,0.00972734484821558,0.019982481375336647,0.9577934741973877,1.0,0.00972734484821558,0.019982481375336647,
data_ceb_ready/cebalt/modalt_ceb_3e3cf40d.csv,ok,429,19,1,modified_altitude,1,modified_altitude,0.9989191889762878,all_windows,qualified_attack_window,19,6,0.3157894736842105,True,0.6883145570755005,0.9921585917472839,0.9989191889762878,0.060359057039022446,0.14070872962474823,0.9921585917472839,0.9989191889762878,0.060359057039022446,0.14070872962474823,
data_ceb_ready/cebalt/modalt_ceb_3e3d2ac0.csv,ok,332,13,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,13,9,0.6923076923076923,True,0.30094385147094727,0.9929885864257812,1.0,0.00399006949737668,0.04152882099151611,0.9929885864257812,1.0,0.00399006949737668,0.04152882099151611,
data_ceb_ready/cebalt/modalt_ceb_3e3d6a76.csv,ok,315,12,1,modified_altitude,1,modified_altitude,0.9999998807907104,all_windows,qualified_attack_window,12,9,0.75,True,0.2458546757698059,0.9944851398468018,0.9999998807907104,0.006488645914942026,0.009823041968047619,0.9944851398468018,0.9999998807907104,0.006488645914942026,0.009823041968047619,
data_ceb_ready/cebalt/modalt_ceb_3e3d76da.csv,ok,280,10,1,modified_altitude,1,modified_altitude,1.0,all_windows,qualified_attack_window,10,6,0.6,True,0.38083210587501526,0.9845924973487854,1.0,0.01841101609170437,0.006528990343213081,0.9845924973487854,1.0,0.01841101609170437,0.006528990343213081,
data_ceb_ready/cebalt/modalt_ceb_3e40837d.csv,ok,505,24,1,modified_altitude,1,modified_altitude,0.9989519119262695,all_windows,qualified_attack_window,24,8,0.3333333333333333,True,0.6275798082351685,0.9941256046295166,0.9989519119262695,0.4596945345401764,0.018417280167341232,0.9941256046295166,0.9989519119262695,0.4596945345401764,0.018417280167341232,
data_ceb_ready/cebalt/modalt_ceb_3e4486ec.csv,ok,297,11,1,modified_altitude,1,modified_altitude,0.9968168139457703,all_windows,qualified_attack_window,11,6,0.5454545454545454,True,0.42435017228126526,0.9887319803237915,0.9968168139457703,0.06786951422691345,0.020048238337039948,0.9887319803237915,0.9968168139457703,0.06786951422691345,0.020048238337039948,
